,CodeVehicule_id,puissanceFiscal,typeImmatriculation,energie,dateInsertion,codeMarque,numImmatriculation
1107902,1372314,4,TU,ESSENCE,2018-02-27,119,4400TU171
1107903,1372727,5,TU,GASOIL,2018-02-12,29,8963TU83
1107904,1373231,5,TU,GASOIL,2018-02-13,12,4968TU157
1107905,1628295,5,TU,ESSENCE,2017-05-10,152,4362TU197
1107906,1630807,6,TU,ESSENCE,2018-11-13,198,9688TU207
1107907,1630823,4,TU,ESSENCE,2018-10-31,178,7727TU207
1107908,1630830,6,TU,ESSENCE,2018-11-27,178,2001TU208
1107909,1630875,5,TU,ESSENCE,2018-11-14,338,9945TU207
1107910,1630888,6,TU,ESSENCE,2018-11-26,107,1566TU208
1107911,1630894,8,TU,GASOIL,2018-11-05,376,8662TU207
1107912,1630895,6,TU,ESSENCE,2018-10-29,96,7441TU207
1107913,1630896,5,TU,ESSENCE,2018-11-08,29,9286TU207
1107914,1630897,8,TU,ESSENCE,2018-11-09,107,9507TU207
1107915,1630914,4,TU,ESSENCE,2018-11-05,1164,8553TU207
1107916,1630916,5,TU,ESSENCE,2018-11-06,338,8762TU207
1107917,1630928,8,TU,GASOIL,2018-10-31,29,7978TU207
1107918,1434688,5,TU,GASOIL,2018-05-30,119,5497TU204
1107919,1436477,5,TU,ESSENCE,2018-02-13,503,6148TU180
1107920,1484664,6,TU,ESSENCE,2018-02-12,30,4719TU65
1107921,1484760,34,TU,GASOIL,2018-02-12,669,4906TU65
1107922,1484834,7,TU,GASOIL,2018-02-12,30,155TU58
1107923,1484875,4,TU,ESSENCE,2018-02-12,119,1762TU94
1107924,1484951,6,TU,ESSENCE,2018-02-12,29,4797TU58
1107925,1485037,4,TU,ESSENCE,2018-02-13,2025,2053TU201
1107926,1485198,7,TU,GASOIL,2018-02-13,12,1905TU154
1107927,1485239,4,TU,ESSENCE,2018-02-12,29,6458TU75
1107928,1485356,4,TU,ESSENCE,2018-02-12,29,3950TU75
1107929,1485504,7,TU,ESSENCE,2018-02-13,29,174TU112
1107930,1485619,8,RS,GASOIL,2018-02-13,29,RS111601
1107931,1485774,4,TU,ESSENCE,2018-02-13,30,6232TU106
1107932,1485963,7,TU,ESSENCE,2018-02-13,198,600TU113
1107933,1486085,9,TU,GASOIL,2018-02-12,103,9591TU78
1107934,1486199,7,RS,ESSENCE,2018-02-12,119,RS39837
1107935,1486300,5,TU,ESSENCE,2018-02-13,503,3786TU201
1107936,1486415,7,TU,GASOIL,2018-02-12,103,4155TU69
1107937,1486585,10,TU,GASOIL,2018-02-13,347,80TU132
1107938,1486625,23,TU,ESSENCE,2018-02-13,93,338TU104
1107939,1486629,4,TU,ESSENCE,2018-02-12,105,6174TU74
1107940,1486706,11,TU,ESSENCE,2018-02-12,178,9333TU76
1107941,1486759,8,TU,GASOIL,2018-02-12,29,7142TU21
1107942,1486818,6,TU,ESSENCE,2018-02-13,12,6996TU153
1107943,1486939,4,TU,ESSENCE,2018-02-12,29,8526TU63
1107944,1487498,5,TU,GASOIL,2018-02-13,107,7549TU184
1107945,1487716,5,TU,ESSENCE,2018-02-13,30,2953TU183
1107946,1618868,10,TU,GASOIL,2005-04-28,347,3892TU117
1107947,1115592,6,TU,GASOIL,2017-10-05,107,1596TU172
1107948,1116241,5,TU,ESSENCE,2017-10-05,96,5106TU149
1107949,1116374,5,TU,ESSENCE,2017-10-05,29,9921TU161
1107950,1117272,4,TU,ESSENCE,2017-10-05,12,1241TU154
1107951,1118324,4,TU,ESSENCE,2017-10-05,30,5964TU93
1107952,1119373,6,TU,ESSENCE,2017-10-05,178,6316TU178
1107953,1120220,4,TU,ESSENCE,2017-10-05,119,9191TU70
1107954,1122072,7,RS,ESSENCE,2017-10-05,29,RS136061
1107955,1126083,5,TU,ESSENCE,2017-10-05,503,8308TU187
1107956,1126172,4,TU,ESSENCE,2017-10-05,182,8914TU187
1107957,1126239,5,TU,ESSENCE,2017-10-05,503,4728TU189
1107958,1127302,17,TU,GASOIL,2017-10-05,30,7706TU62
1107959,1129367,6,TU,GASOIL,2017-10-05,29,5104TU185
1107960,1129784,5,TU,GASOIL,2017-10-24,12,8969TU200
1107961,1133958,4,TU,ESSENCE,2017-10-05,808,8324TU141
1107962,1396121,6,TU,ESSENCE,2018-02-13,177,5709TU184
1107963,1542734,6,RS,GASOIL,2018-09-29,93,RS184369
1107964,1542796,7,RS,ESSENCE,2018-10-07,178,RS184608
1107965,1542844,8,TU,GASOIL,2018-10-11,184,2139TU112
1107966,1542855,5,TU,ESSENCE,2018-10-03,503,3421TU207
1107967,1542882,21,TU,GASOIL,2018-10-08,184,3150TU206
1107968,1542925,5,TU,ESSENCE,2018-10-09,30,4428TU207
1107969,1542928,15,TU,GASOIL,2018-07-31,119,3703TU70
1107970,1542956,8,TU,GASOIL,2018-09-24,376,1629TU207
1107971,1543002,5,TU,ESSENCE,2018-10-11,646,4853TU207
1107972,1543042,8,TU,GASOIL,2018-10-11,376,5010TU207
1107973,1543107,4,TU,ESSENCE,2018-10-12,119,5188TU207
1107974,1543160,4,TU,ESSENCE,2018-10-16,2025,5530TU207
1107975,1543162,4,TU,ESSENCE,2018-10-16,2025,5526TU207
1107976,1543171,4,TU,ESSENCE,2018-10-17,206,5717TU207
1107977,1543199,5,TU,ESSENCE,2018-07-31,206,7178TU170
1107978,1543203,8,TU,GASOIL,2018-07-31,184,772TU125
1107979,1543223,4,TU,ESSENCE,2018-10-17,238,5650TU207
1107980,1543227,5,TU,ESSENCE,2018-10-19,30,889TU47
1107981,1543258,4,TU,ESSENCE,2018-10-16,238,5474TU207
1107982,1543279,5,TU,ESSENCE,2018-10-18,30,6019TU207
1107983,1543342,5,TU,GASOIL,2018-07-31,107,4073TU186
1107984,1543348,8,TU,GASOIL,2018-10-17,376,5705TU207
1107985,1543367,10,TU,GASOIL,2018-07-31,503,3318TU119
1107986,1543418,7,TU,GASOIL,2018-10-29,12,6142TU96
1107987,1543436,5,TU,GASOIL,2018-10-26,29,6633TU207
1107988,1543441,6,RS,ESSENCE,2018-10-26,178,RS185190
1107989,1543507,6,TU,ESSENCE,2018-07-31,29,5688TU203
1107990,1543576,5,TU,ESSENCE,2018-10-11,646,4896TU207
1107991,1543587,4,TU,ESSENCE,2018-10-16,238,5409TU207
1107992,1543606,6,TU,ESSENCE,2018-10-02,178,3072TU207
1107993,1543668,8,TU,GASOIL,2018-10-26,376,6790TU207
1107994,1543679,5,TU,ESSENCE,2018-10-26,808,7095TU207
1107995,1543712,8,TU,GASOIL,2018-10-02,376,3158TU207
1107996,1543713,8,TU,ESSENCE,2018-10-08,103,4305TU207
1107997,1543726,18,ES,GASOIL,2018-10-08,388,ES31974
1107998,1543749,5,TU,ESSENCE,2018-10-07,503,4128TU207
1107999,1543752,5,TU,GASOIL,2018-10-18,119,5998TU207
1108000,1543767,5,TU,ESSENCE,2018-10-02,30,3259TU207
1108001,1543784,5,TU,ESSENCE,2018-10-17,503,5750TU207
1108002,1543907,5,TU,GASOIL,2018-10-11,119,1910TU170
1108003,1543935,4,RS,GASOIL,2018-08-14,30,RS181393
1108004,1543964,7,TU,ESSENCE,2018-10-09,93,4592TU207
1108005,1543991,5,TU,ESSENCE,2018-10-23,238,6442TU207
1108006,1630941,5,TU,GASOIL,2018-10-26,107,6588TU207
1108007,1630948,8,TU,GASOIL,2018-10-31,376,7859TU207
1108008,1630952,5,TU,ESSENCE,2018-11-01,30,8391TU207
1108009,1630955,8,TU,GASOIL,2018-10-18,376,5920TU207
1108010,1630959,6,TU,ESSENCE,2018-10-31,107,8063TU207
1108011,1630961,6,TU,ESSENCE,2018-10-31,206,7884TU207
1108012,1630971,6,TU,ESSENCE,2018-11-01,178,8249TU207
1108013,1630986,5,TU,GASOIL,2018-10-31,12,8114TU207
1108014,1630999,8,TU,ESSENCE,2018-11-05,1164,8554TU207
1108015,1631018,9,TU,GASOIL,2018-10-26,2831,7216TU207
1108016,1631019,5,TU,ESSENCE,2018-11-09,30,9338TU207
1108017,1631030,5,TU,GASOIL,2018-11-13,12,9539TU207
1108018,1631035,7,TU,ESSENCE,2018-11-07,30,8978TU207
1108019,1631072,5,TU,GASOIL,2018-11-19,119,599TU208
1108020,1631089,7,TU,GASOIL,2018-11-21,338,904TU208
1108021,1631120,5,TU,ESSENCE,2018-11-07,808,8955TU207
1108022,1631154,5,TU,ESSENCE,2018-11-13,338,9524TU207
1108023,1631162,4,TU,ESSENCE,2018-11-07,119,9017TU207
1108024,1631171,6,TU,ESSENCE,2018-11-05,30,6540TU100
1108025,1631174,5,TU,GASOIL,2018-11-09,107,9498TU207
1108026,1631195,11,RS,GASOIL,2018-11-23,107,RS186027
1108027,1631206,6,TU,ESSENCE,2018-11-29,152,4137TU140
1108028,1548036,4,TU,ESSENCE,2018-10-07,206,4131TU207
1108029,1548053,5,RS,GASOIL,2018-10-29,12,RS185255
1108030,1548056,7,RS,ESSENCE,2018-10-26,808,RS185097
1108031,1548076,4,TU,ESSENCE,2018-07-31,29,3622TU73
1108032,1548092,6,RS,ESSENCE,2018-10-08,808,RS184662
1108033,1548109,5,TU,ESSENCE,2018-10-18,808,5909TU207
1108034,1548121,6,TU,GASOIL,2018-10-18,30,1706TU207
1108035,1548125,6,RS,GASOIL,2018-10-12,545,RS184842
1108036,1548126,4,TU,ESSENCE,2018-10-02,1164,3371TU207
1108037,1548146,8,RS,GASOIL,2018-10-11,107,RS184733
1108038,1548155,4,TU,ESSENCE,2018-10-29,107,7400TU207
1108039,1548793,15,RS,GASOIL,2018-09-29,93,RS184372
1108040,1548803,13,RS,GASOIL,2018-10-11,156,RS184799
1108041,1548819,8,TU,ESSENCE,2018-10-26,1164,6607TU207
1108042,1548826,4,TU,ESSENCE,2018-10-08,30,4226TU207
1108043,1548886,5,TU,ESSENCE,2018-10-09,30,4430TU207
1108044,1548906,11,RS,ESSENCE,2018-10-22,808,RS185047
1108045,1548910,4,TU,ESSENCE,2018-10-26,96,6953TU207
1108046,1548926,6,TU,GASOIL,2018-10-07,107,511TU207
1108047,1548938,5,TU,ESSENCE,2018-09-29,503,2696TU207
1108048,1548949,7,TU,GASOIL,2018-10-31,107,227TU160
1108049,1358216,8,TU,GASOIL,2018-02-12,29,5380TU46
1108050,1358572,8,TU,GASOIL,2018-02-13,376,1407TU177
1108051,1396920,6,TU,GASOIL,2018-02-13,323,47TU172
1108052,1493561,5,TU,GASOIL,2018-02-13,12,8687TU202
1108053,1493919,5,TU,GASOIL,2018-02-12,107,365TU63
1108054,1494006,5,TU,ESSENCE,2018-02-12,30,7578TU40
1108055,1495128,70,TRAC,GASOIL,2018-02-12,188,TRAC37567
1108056,1495167,8,TU,GASOIL,2018-02-13,338,3998TU162
1108057,1495225,6,TU,GASOIL,2018-02-13,323,1539TU201
1108058,1496968,8,TU,GASOIL,2018-02-12,103,6004TU72
1108059,1497115,7,TU,ESSENCE,2018-02-13,107,2251TU203
1108060,1498494,0,REM,GASOIL,2018-02-12,564,REM35943
1108061,1498615,8,TU,GASOIL,2018-02-13,103,3174TU101
1108062,1499248,7,TU,GASOIL,2018-02-12,30,4333TU115
1108063,1226775,4,TU,ESSENCE,2018-02-13,107,5661TU189
1108064,1226776,5,TU,ESSENCE,2018-02-13,107,8440TU189
1108065,1226844,5,TU,ESSENCE,2018-02-13,503,963TU186
1108066,1427603,5,TU,ESSENCE,2018-02-13,107,1924TU103
1108067,1428959,4,TU,ESSENCE,2018-02-12,12,2893TU74
1108068,1431872,4,TU,ESSENCE,2018-02-12,12,9586TU72
1108069,1431958,5,TU,ESSENCE,2018-02-13,152,7190TU127
1108070,1436241,7,TU,GASOIL,2018-02-13,12,2195TU141
1108071,1480019,4,TU,ESSENCE,2018-02-12,119,413TU78
1108072,1482766,0,REM,GASOIL,2018-02-13,15,REM76590
1108073,1484303,4,TU,ESSENCE,2018-02-12,29,5124TU85
1108074,1485258,7,TU,ESSENCE,2018-02-13,29,579TU177
1108075,1485600,5,TU,ESSENCE,2018-02-13,808,3297TU164
